category,titles,date,descriptions,urls
national,Reporter asked my 'favourite' word: Shashi on using 'defenestrate',"Sunday, 26 May, 2024","Congress leader Shashi Tharoor has shared a picture of a news article in which he used the word 'defenestrate', which means to throw or push someone out of a window, in a remark for the PM Narendra Modi-led government. ""Honestly not my fault. A journalist...asked for my 'favourite big word' for the current situation...I usually tend to oblige,"" he said.",https://x.com/ShashiTharoor/status/1794592355611279488?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Army Chief General Manoj's tenure as COAS extended till June 30,"Sunday, 26 May, 2024","The government on Sunday extended the tenure of Army Chief General Manoj Pande as Chief of Army Staff (COAS) for a period of one month. Initially set to retire on May 31, General Pande will now serve until June 30, 2024. He has held the position of COAS since his appointment on April 30, 2022.",https://news.abplive.com/news/india/appointments-committee-approves-one-month-extension-for-army-chief-manoj-c-pande-1690382/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,People loot liquor bottles from truck after accident in UP,"Sunday, 26 May, 2024","A shocking video from Uttar Pradesh's Bijnor has surfaced online. After an accident involving a liquor truck, people at the scene left the injured unattended and shamelessly started looting the liquor that had spilt onto the road. The incident occurred when a DCM truck, loaded with foreign and domestic liquor, lost control and collided with a tree.",https://www.freepressjournal.in/india/shameful-liquor-truck-collides-with-tree-people-loot-bottles-without-helping-injured-in-ups-bijnor-video-viral?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Robert Vadra calls Arvind Kejriwal an 'opportunist',"Sunday, 26 May, 2024","Businessman and husband of Congress leader Priyanka Gandhi, Robert Vadra, in an interview to India TV news channel, called AAP chief Arvind Kejriwal an ""opportunist"". ""It is my view,"" said Vadra when the interviewer reminded him that AAP and Congress were fighting the Lok Sabha elections together in Delhi. AAP and Congress are also part of the opposition INDIA bloc.",https://www.freepressjournal.in/india/kejriwal-opportunist-mani-shankar-aiyar-loud-mouth-digvijaya-singh-inexperienced-says-robert-vadra-after-ls-polls-in-delhi-video?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"What is choline, a key nutrient found in eggs?","Sunday, 26 May, 2024","Choline is a crucial nutrient found in eggs which helps in the development of the brain's memory centre, Department of Animal Husbandry and Dairying stated. It also helps in regulating moods, muscle control and forming membranes that surround the cells in a body, as per the National Institutes of Health. Choline is also found in meat, fish, potatoes, cauliflower, etc.",https://x.com/Dept_of_AHD/status/1794270174855729357?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Woman raped by man who promised her role in 'The Kapil Sharma Show' in Mumbai,"Sunday, 26 May, 2024","A man has been arrested in Mumbai for allegedly raping a 26-year-old aspiring actress after promising her a role in 'The Kapil Sharma Show'. Identified as Anand Singh, he told the woman that he had connections with prominent personalities in the TV industry. He then invited her to his house under the pretext of an audition, where he raped her.",https://www.latestly.com/india/news/mumbai-horror-casting-agent-allegedly-rapes-and-assaults-aspiring-actress-in-nalasopra-after-luring-her-to-audition-for-role-on-the-kapil-sharma-show-arrested-5985494.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Needle stuck in woman's hip during sewing 3 years ago removed in Delhi,"Sunday, 26 May, 2024",A needle stuck in a 49-year-old woman's hip while sewing three years ago was removed by doctors in Delhi. The woman had placed her needle on the bed and stood up to attend to something else when she suddenly slipped and fell back onto the bed. The needle broke and half of it was lodged deep in her hip muscle.,https://www.timesnownews.com/health/doctors-remove-needle-embedded-in-49-year-old-womans-hip-muscle-for-3-years-article-110439932/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Japan's international student numbers surge by 20.8%,"Sunday, 26 May, 2024","According to JASSO, the number of international students studying in Japan increased by 20.8% in 2023 to 279,274. The majority of the newcomers are Chinese, with additions from Nepal and Vietnam. The increase coincides with Japan's objective of drawing in 400,000 foreign students by 2033.",https://www.freepressjournal.in/education/international-student-enrollment-in-japan-increased-in-2023-surge-by-over-48000?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,University of Manchester scholarships for Indian students,"Sunday, 26 May, 2024","The University of Manchester has announced scholarships for Indian students for September 2024. Scholarships include the Global Futures Scholarship, offering up to £21,000 for undergraduates and £8,000 for postgraduates, and the Humanities Bicentenary and International Excellence Scholarships.",https://www.freepressjournal.in/education/september-2024-intake-university-of-manchester-announces-scholarships-for-indian-students?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,7 died in heavy downpour in Telangana,"Sunday, 26 May, 2024","Heavy thunderstorms and lightning in Hyderabad on Sunday resulted in seven fatalities across various incidents. Four people were struck by lightning at a poultry farm in Tadoor village, Nagarkurnool district. The State Disaster Management Department has issued a warning for more thunderstorms and gusty winds in several districts..",https://www.deccanchronicle.com/southern-states/telangana/7-people-died-in-heavy-downpour-with-thunderstorm-and-lightning-in-telangana-895843?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Guj gaming zone fire could've been caused by welding work: Police,"Sunday, 26 May, 2024","The fire at a gaming zone in Gujarat that killed at least 27 people may have been caused because of welding work, said Rajkot Police Commissioner Raju Bhargava. ""Prima facie...it seems that some fabrication work was going on...There was a lot of inflammable material there, which quickly caught fire and spread throughout the gaming zone,"" Bhargava said.",https://www.hindustantimes.com/india-news/rajkot-game-zone-fire-blaze-might-have-started-due-to-welding-work-says-police-101716721482363-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Army defuses 3 bombs planted on road in Manipur,"Sunday, 26 May, 2024","Three improvised explosives devices (IEDs) were defused by the Indian Army in Manipur's Imphal East district, a defence spokesperson said today. The IEDs were found concealed on the road connecting Nongdam and Itham villages. ""A bomb disposal squad arrived at the location and defused the IEDs safely, preventing potential loss of life and injury to locals,"" the spokesperson stated.",https://www.timesnownews.com/india/major-tragedy-averted-in-violence-hit-manipur-as-indian-army-defuses-3-ieds-in-east-imphal-district-article-110439633/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"4-day-old abandoned on road in Rajasthan, succumbs to extreme heat","Sunday, 26 May, 2024","A newborn was found dead in extreme heat conditions in Pratapgarh district of Rajasthan. The body, believed to be no more than 4-days-old, was discovered by sanitation workers near a drain in the Chhoti Sadri police station area. Scorching afternoon sun took its toll on the body with some parts burnt.",https://www.topindiannews.com/national/mother-abandons-4-day-old-baby-let-s-him-burn-to-death-on-road-mkir-news-18096?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"'May Narendra Modi become CM again,' says Nitish Kumar; later corrects himself","Sunday, 26 May, 2024","Bihar CM Nitish Kumar mistakenly suggested that he wishes Prime Minister Narendra Modi becomes a Chief Minister again. ""We wish to win over 400 seats across India and respected Narendra Modi should become Chief Minister again,"" he said. However, after being corrected by other leaders, he clarified that he meant Narendra Modi becomes the PM again and keeps moving ahead.",https://www.latestly.com/socially/india/politics/nitish-kumar-gaffe-may-narendra-modi-become-chief-minister-again-says-bihar-cm-watch-video-5991526.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Game zone visitors in Gujarat had to sign form waiving legal right to sue company,"Sunday, 26 May, 2024","The game zone where 27 people died in a fire in Gujarat had made visitors sign a form which waived their right to sue the company. The form saved the employees from ""all liability whatsoever for personal injury, property damage or loss or wrongful death caused by its negligence"". It didn't have a NOC from the fire department.",https://www.timesnownews.com/india/amid-probe-in-rajkot-trp-game-zone-fire-death-agreement-offers-crucial-insight-article-110435884/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"No religion-based campaign, BJP will win big: Amit Shah","Sunday, 26 May, 2024","Union Home Minister Amit Shah has asserted that the BJP will get a bigger win in opposition-ruled states due to a ""positive mandate"" for Prime Minister Narendra Modi in the Lok Sabha polls. He also slammed the opposition's criticism of the Election Commission as a ploy to cover up for its impending loss.",https://www.siasat.com/no-religion-based-campaign-amit-shah-3032970/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
